water_temperature,salinity,ph,dissolved_oxygen,ammonia,rainfall,stocking_density,pond_size,water_exchange_rate,disease_history,probiotics_used,antibiotics_used,culture_duration,country,season,month,year,water_quality_index,outbreak_probability,yhv_outbreak,disease_type,data_source
31.23,11.42,8.53,7.61,0.817,82.27,148.86,3231.59,26.08,0,0,1,64,Indonesia,Wet,2,2018,0.342,1.0,1,yhv,simulated
30.12,1.43,8.32,5.29,2.392,223.99,54.66,4574.67,11.89,1,0,1,51,India,Wet,11,2022,0.559,1.0,1,yhv,simulated
21.79,9.67,8.03,8.37,3.378,31.84,61.26,1433.37,11.43,0,1,0,113,Philippines,Dry,12,2022,0.476,0.21,0,yhv,simulated
32.01,28.95,6.4,2.58,1.82,295.07,175.82,3070.16,3.69,0,0,1,135,Malaysia,Dry,6,2021,0.633,1.0,1,yhv,simulated
23.76,7.17,8.65,8.16,1.244,163.92,149.71,379.54,5.91,1,1,0,54,Malaysia,Dry,9,2019,0.391,0.91,0,yhv,simulated
20.56,12.46,6.08,4.03,1.478,15.83,95.82,3896.02,18.57,0,1,1,92,Philippines,Dry,2,2023,0.6,0.81,0,yhv,simulated
25.27,0.97,6.87,3.48,3.729,35.54,27.44,2835.61,12.62,0,0,1,126,Vietnam,Dry,5,2023,0.656,0.465,1,yhv,simulated
23.31,8.67,7.61,6.37,3.513,10.45,72.67,3788.74,3.43,0,0,0,150,Philippines,Wet,3,2019,0.473,0.44,0,yhv,simulated
20.78,7.44,8.94,6.55,2.696,42.31,122.61,2937.01,19.38,1,1,0,169,Philippines,Wet,7,2022,0.655,1.0,1,yhv,simulated
29.59,33.99,8.75,7.63,3.508,90.54,158.91,2271.1,5.85,0,1,0,137,Vietnam,Wet,3,2020,0.621,1.0,1,yhv,simulated
34.2,31.56,7.81,9.32,3.105,493.18,18.76,1082.75,2.98,1,0,1,103,Thailand,Dry,11,2021,0.408,0.765,0,yhv,simulated
27.74,3.58,6.52,4.37,2.704,211.13,131.04,4269.29,17.23,0,1,1,68,Indonesia,Dry,4,2023,0.651,0.86,1,yhv,simulated
27.39,30.51,7.0,4.6,3.268,122.97,90.19,1644.6,23.46,1,1,0,138,Malaysia,Dry,2,2023,0.597,1.0,1,yhv,simulated
24.15,31.93,7.0,2.43,0.607,338.44,175.02,474.53,22.66,1,0,0,81,Malaysia,Dry,12,2022,0.403,0.905,1,yhv,simulated
28.26,7.54,8.09,2.31,0.041,149.0,39.76,3980.89,20.56,0,0,1,165,Malaysia,Dry,6,2021,0.359,0.575,1,yhv,simulated
27.81,8.2,6.38,3.66,4.846,6.11,187.98,2816.36,11.84,0,1,1,35,Philippines,Dry,9,2022,0.731,0.965,1,yhv,simulated
32.78,0.39,6.86,9.92,1.576,63.42,81.08,1040.97,13.07,1,1,0,120,Thailand,Dry,4,2021,0.284,0.81,1,yhv,simulated
22.27,9.07,6.14,6.98,1.439,280.14,13.12,4618.32,29.96,1,1,0,116,Vietnam,Wet,9,2021,0.487,0.76,0,yhv,simulated
34.14,32.24,6.77,6.43,1.531,295.43,56.11,3636.95,16.75,0,1,1,71,China,Wet,11,2020,0.411,0.585,1,yhv,simulated
27.48,9.17,6.65,8.68,4.002,77.4,165.93,4910.34,17.72,0,0,1,31,China,Wet,12,2022,0.519,1.0,1,yhv,simulated
32.49,10.49,8.14,7.84,4.336,131.73,30.52,2068.77,17.81,1,1,0,41,Indonesia,Dry,11,2020,0.512,0.81,1,yhv,simulated
31.37,12.1,7.66,8.93,2.823,64.58,36.58,4021.04,6.37,0,1,1,156,Philippines,Wet,4,2022,0.376,0.84,1,yhv,simulated
34.76,9.63,6.48,2.51,1.951,286.08,29.63,4507.08,22.79,0,0,0,170,Malaysia,Dry,11,2018,0.636,0.54,0,yhv,simulated
27.03,30.42,7.05,5.51,3.537,354.09,61.05,2205.67,19.41,1,0,0,51,China,Wet,10,2020,0.558,1.0,1,yhv,simulated
30.52,32.99,6.13,3.74,2.686,443.51,60.82,3239.67,4.44,1,1,0,148,Vietnam,Dry,4,2021,0.735,0.915,1,yhv,simulated
34.4,7.71,6.72,8.23,0.981,168.36,62.65,3858.26,7.69,0,1,1,117,Malaysia,Wet,11,2020,0.298,0.445,1,yhv,simulated
20.26,20.04,7.09,8.79,1.756,295.84,75.23,2240.26,1.95,1,1,1,32,Thailand,Wet,1,2018,0.304,0.94,1,yhv,simulated
33.33,4.42,7.66,5.08,2.112,429.81,13.63,1038.55,16.48,1,0,1,136,Malaysia,Wet,6,2023,0.425,0.965,1,yhv,simulated
30.46,23.34,8.14,8.6,0.753,312.29,157.55,3966.38,28.3,0,1,0,131,Indonesia,Dry,1,2022,0.237,0.87,1,yhv,simulated
23.69,10.68,6.96,9.38,1.221,64.05,87.45,2060.31,24.54,0,1,0,99,Malaysia,Wet,10,2018,0.246,0.41,0,yhv,simulated
27.24,8.9,8.81,6.41,4.588,305.64,56.8,1020.05,27.36,0,1,0,141,Philippines,Dry,2,2021,0.671,0.46,1,yhv,simulated
25.24,8.62,8.37,5.97,4.714,249.78,71.3,2083.42,6.64,0,0,1,64,Malaysia,Dry,10,2019,0.613,0.36,0,yhv,simulated
31.99,28.19,6.31,9.18,1.672,384.49,123.96,3126.6,8.39,0,1,0,87,Indonesia,Wet,9,2021,0.411,1.0,1,yhv,simulated
32.91,26.98,7.73,4.26,4.657,350.52,195.69,990.12,28.57,0,0,1,100,Philippines,Wet,6,2021,0.563,1.0,1,yhv,simulated
22.1,2.99,7.05,2.91,3.21,193.94,28.26,4720.08,25.5,1,0,1,59,Indonesia,Wet,5,2022,0.645,0.945,1,yhv,simulated
24.52,33.26,8.93,3.57,4.907,68.52,37.38,1907.56,25.25,1,1,0,91,Indonesia,Dry,5,2023,0.786,0.665,1,yhv,simulated
32.56,3.63,6.45,2.46,1.617,62.68,72.58,3454.67,22.05,1,1,0,172,Philippines,Wet,8,2022,0.606,1.0,1,yhv,simulated
33.57,11.07,6.97,6.49,4.691,58.62,57.36,641.4,18.73,0,0,1,124,India,Wet,1,2019,0.539,0.685,1,yhv,simulated
32.0,0.37,6.56,7.38,0.456,282.97,123.06,2042.98,6.99,1,1,0,76,India,Dry,1,2022,0.295,1.0,1,yhv,simulated
22.15,4.98,7.68,2.91,0.8,348.47,63.8,4782.17,20.82,1,1,0,125,Vietnam,Wet,11,2019,0.355,0.655,1,yhv,simulated
23.78,31.99,7.54,4.66,1.72,204.48,179.66,3035.25,6.76,1,1,1,94,Indonesia,Dry,4,2018,0.376,0.89,1,yhv,simulated
34.15,21.37,7.33,5.49,0.359,52.17,97.59,1920.17,13.96,1,0,0,146,Vietnam,Dry,1,2022,0.219,1.0,1,yhv,simulated
26.2,1.22,6.74,5.34,3.354,22.15,101.09,4796.78,24.42,0,1,1,133,Indonesia,Dry,6,2023,0.615,0.86,1,yhv,simulated
27.59,34.74,8.69,9.23,0.976,8.61,50.56,506.63,6.89,0,0,0,56,Philippines,Wet,12,2019,0.332,0.62,1,yhv,simulated
21.71,23.42,8.34,8.45,4.556,428.54,141.97,4132.12,4.29,0,1,0,74,China,Dry,11,2020,0.525,0.76,1,yhv,simulated
34.38,15.45,8.77,3.59,1.564,386.12,193.7,821.74,23.25,1,0,0,143,Philippines,Wet,9,2019,0.599,1.0,1,yhv,simulated
30.53,5.93,8.14,7.23,3.884,343.12,37.71,1069.54,22.85,0,0,0,127,Malaysia,Wet,8,2022,0.532,0.76,1,yhv,simulated
31.34,14.1,7.74,8.11,0.833,32.95,11.96,1416.64,23.31,1,0,1,93,Philippines,Wet,2,2023,0.196,1.0,1,yhv,simulated
30.39,10.28,6.64,5.84,3.048,458.69,135.83,4203.47,5.0,0,0,1,123,Philippines,Dry,2,2021,0.615,0.96,1,yhv,simulated
31.76,11.37,8.02,5.22,0.768,478.92,56.61,2297.69,6.87,1,1,1,164,Indonesia,Dry,2,2021,0.331,0.72,0,yhv,simulated
21.93,4.88,8.74,7.44,0.634,162.83,192.93,975.55,4.58,0,1,0,173,China,Dry,2,2023,0.362,0.42,0,yhv,simulated
34.93,9.12,6.93,3.22,4.745,278.7,123.89,4671.76,3.14,1,0,1,115,China,Dry,12,2019,0.654,1.0,1,yhv,simulated
24.24,28.9,8.91,9.27,0.341,88.61,67.36,4318.36,17.31,1,0,0,157,China,Dry,4,2020,0.297,0.52,0,yhv,simulated
29.0,2.53,8.97,7.28,2.854,152.59,131.54,3393.58,27.94,0,0,1,81,Thailand,Dry,10,2022,0.653,0.96,1,yhv,simulated
25.59,23.18,7.56,4.88,1.179,445.03,156.43,4239.52,13.97,0,1,0,170,Thailand,Dry,5,2023,0.312,0.69,0,yhv,simulated
22.09,21.15,8.3,3.72,0.915,416.94,44.14,309.09,20.06,0,0,0,180,China,Wet,3,2020,0.444,0.675,1,yhv,simulated
32.65,12.63,6.51,9.83,0.311,221.95,37.76,1308.94,22.31,1,0,1,159,China,Wet,1,2019,0.205,1.0,1,yhv,simulated
21.18,33.97,8.74,6.65,0.871,319.88,150.22,1824.56,9.53,0,0,1,178,India,Dry,6,2022,0.415,0.57,1,yhv,simulated
20.03,13.7,7.32,5.21,3.1,308.6,160.15,418.14,25.76,0,0,0,82,Philippines,Dry,3,2019,0.523,0.79,1,yhv,simulated
32.09,9.56,7.73,9.01,3.917,75.0,153.99,186.4,7.23,1,0,1,168,Indonesia,Dry,9,2019,0.405,1.0,1,yhv,simulated
21.74,20.23,6.45,7.69,0.69,240.88,119.18,372.79,28.21,0,1,1,87,India,Wet,3,2021,0.329,0.87,1,yhv,simulated
34.85,13.71,8.77,7.47,0.638,405.56,12.39,1455.56,25.1,0,1,1,119,Malaysia,Dry,9,2021,0.367,0.445,1,yhv,simulated
32.22,9.21,7.7,7.54,2.713,484.51,162.74,3520.26,25.12,1,0,1,174,India,Dry,3,2018,0.417,1.0,1,yhv,simulated
22.06,15.31,8.12,3.89,0.975,114.89,65.8,3153.46,4.1,1,0,1,63,Vietnam,Dry,2,2021,0.415,0.875,1,yhv,simulated
26.22,29.65,6.21,8.23,4.081,320.47,176.58,2923.07,3.94,1,0,0,119,Malaysia,Wet,7,2022,0.607,1.0,1,yhv,simulated
32.93,6.05,8.22,4.92,1.124,363.92,70.38,3584.12,8.89,0,1,0,62,China,Wet,12,2018,0.414,0.66,1,yhv,simulated
34.98,19.97,8.13,5.17,4.7,438.34,152.17,4634.27,25.82,1,0,1,86,Vietnam,Dry,8,2020,0.599,1.0,1,yhv,simulated
26.15,4.37,7.7,7.52,1.16,422.61,138.58,3989.07,1.4,1,0,0,156,Malaysia,Dry,5,2019,0.245,1.0,1,yhv,simulated
24.8,4.7,8.77,3.47,1.99,46.27,121.93,3476.98,5.9,1,0,0,90,Philippines,Dry,4,2023,0.65,1.0,1,yhv,simulated
23.65,24.96,8.91,3.02,3.183,292.2,182.5,2554.84,9.03,0,1,1,60,Indonesia,Dry,8,2021,0.801,0.915,1,yhv,simulated
33.46,6.91,8.15,5.13,1.364,328.05,145.47,1472.43,20.38,1,0,1,31,China,Dry,3,2023,0.422,1.0,1,yhv,simulated
33.3,25.0,7.88,5.19,1.192,196.86,179.09,4391.9,19.56,0,1,1,46,Malaysia,Wet,1,2023,0.356,1.0,1,yhv,simulated
34.46,13.5,6.95,8.37,0.891,103.15,80.64,4916.47,1.69,0,1,0,79,Philippines,Wet,10,2022,0.245,0.595,1,yhv,simulated
27.01,19.94,7.79,6.1,2.593,387.04,97.26,1857.43,11.26,0,1,0,61,Thailand,Dry,2,2019,0.466,0.94,1,yhv,simulated
32.77,24.62,6.81,3.34,1.155,403.22,180.26,1579.99,3.98,0,0,1,158,Vietnam,Dry,5,2022,0.465,1.0,1,yhv,simulated
33.86,22.71,8.88,8.73,2.663,490.99,188.71,3112.93,16.56,0,1,1,162,Thailand,Dry,1,2018,0.568,0.935,1,yhv,simulated
22.9,19.1,6.68,3.16,2.024,427.78,172.06,3989.03,24.64,0,0,0,108,Thailand,Dry,1,2022,0.59,0.965,1,yhv,simulated
33.99,17.75,8.53,8.28,4.254,329.25,83.48,1690.58,15.69,1,1,0,163,Indonesia,Dry,3,2021,0.562,0.885,1,yhv,simulated
33.77,3.99,6.99,9.25,4.19,44.77,36.93,3648.4,10.5,0,1,1,170,Malaysia,Wet,8,2022,0.443,0.585,1,yhv,simulated
23.36,28.81,6.48,8.46,1.341,187.79,143.71,2355.86,4.59,1,0,1,61,Vietnam,Dry,8,2022,0.37,1.0,1,yhv,simulated
29.26,1.91,7.41,5.97,4.461,56.08,109.34,4574.17,29.23,1,1,0,40,Malaysia,Dry,2,2022,0.483,1.0,1,yhv,simulated
30.22,33.25,7.21,3.65,1.872,278.29,80.82,3709.52,4.36,1,1,0,93,Philippines,Dry,4,2021,0.468,0.845,1,yhv,simulated
23.52,34.19,8.93,9.44,1.739,152.39,174.64,1061.87,18.75,1,1,0,83,Indonesia,Wet,7,2020,0.45,1.0,1,yhv,simulated
24.61,25.07,6.82,2.26,3.487,194.54,34.07,1593.14,28.39,0,1,0,76,Indonesia,Dry,8,2018,0.705,0.315,0,yhv,simulated
26.09,15.79,8.17,7.82,4.301,93.41,168.33,1336.31,27.08,0,0,1,175,India,Dry,2,2019,0.518,1.0,1,yhv,simulated
24.28,28.97,7.0,6.7,3.93,92.25,63.81,2078.41,11.72,0,1,1,99,Philippines,Wet,6,2019,0.527,0.39,1,yhv,simulated
34.72,21.13,6.52,8.25,4.718,51.04,21.93,529.64,16.48,1,0,1,147,Philippines,Dry,9,2019,0.555,1.0,1,yhv,simulated
30.16,13.63,8.11,8.58,0.165,190.04,140.04,1174.34,8.64,0,1,1,168,Indonesia,Wet,3,2019,0.167,1.0,1,yhv,simulated
32.98,23.76,6.1,8.26,2.962,386.34,75.76,4504.74,17.2,1,1,0,95,Indonesia,Wet,3,2021,0.62,1.0,1,yhv,simulated
22.8,21.39,6.43,8.86,3.773,303.2,105.36,2996.59,10.75,0,1,0,43,Thailand,Dry,2,2020,0.55,0.76,0,yhv,simulated
28.38,26.76,8.35,3.38,1.036,194.99,30.34,1393.17,1.62,1,0,0,80,Malaysia,Dry,5,2019,0.477,1.0,1,yhv,simulated
33.18,28.99,7.37,3.7,2.727,246.56,112.3,4552.82,14.58,1,0,0,75,Malaysia,Wet,6,2018,0.535,1.0,1,yhv,simulated
23.43,4.13,6.55,6.03,4.036,327.4,175.2,4487.72,28.83,1,1,1,125,China,Dry,12,2023,0.624,0.96,1,yhv,simulated
21.35,14.58,8.25,3.69,3.043,181.44,126.44,2025.19,19.01,1,0,0,135,Malaysia,Dry,11,2021,0.669,1.0,1,yhv,simulated
20.17,10.0,6.07,2.29,1.71,365.9,129.89,490.15,0.98,1,0,1,153,Thailand,Wet,5,2023,0.685,1.0,1,yhv,simulated
26.86,30.53,8.99,4.7,2.556,182.23,86.55,4368.53,24.1,0,0,0,81,China,Dry,5,2018,0.709,0.56,0,yhv,simulated
33.94,32.28,8.0,8.52,0.667,331.57,66.33,493.92,9.33,1,1,0,121,Vietnam,Wet,8,2020,0.207,0.675,0,yhv,simulated
23.26,12.18,8.35,9.58,1.944,420.79,88.2,4650.61,24.28,0,1,1,129,Philippines,Dry,9,2018,0.372,0.46,1,yhv,simulated
27.88,9.51,6.84,7.93,1.419,39.44,83.81,2530.55,4.83,0,0,1,102,China,Dry,3,2023,0.337,0.61,0,yhv,simulated
23.65,10.19,7.89,7.05,1.389,229.18,94.72,440.53,22.54,0,0,1,42,India,Dry,1,2018,0.318,0.64,1,yhv,simulated
21.57,19.68,8.05,4.45,3.447,185.3,110.07,4274.63,29.98,0,0,1,61,Malaysia,Dry,11,2021,0.61,0.91,1,yhv,simulated
30.5,31.17,6.62,2.49,1.77,19.19,123.75,813.44,27.6,1,0,0,127,India,Dry,9,2018,0.594,1.0,1,yhv,simulated
22.3,25.21,6.58,8.95,2.132,61.42,55.27,1843.8,10.88,0,0,1,70,Indonesia,Wet,9,2023,0.425,0.56,0,yhv,simulated
31.07,23.62,6.76,8.59,1.566,125.92,35.59,4180.75,15.84,0,1,0,159,China,Dry,6,2018,0.344,0.66,1,yhv,simulated
21.85,21.14,6.65,4.4,1.353,172.74,140.07,4981.18,25.17,0,0,0,91,Philippines,Dry,1,2022,0.479,0.86,1,yhv,simulated
29.82,27.35,8.94,4.84,4.369,355.31,26.94,265.64,8.31,1,1,1,132,Philippines,Wet,3,2021,0.745,1.0,1,yhv,simulated
24.94,4.94,7.62,6.61,0.001,261.51,81.59,491.49,13.02,1,1,0,122,Thailand,Wet,11,2019,0.133,0.55,0,yhv,simulated
30.03,1.75,8.12,8.58,3.898,367.25,70.07,566.6,29.88,1,0,1,147,Thailand,Wet,12,2020,0.484,1.0,1,yhv,simulated
21.35,31.96,8.79,2.08,4.924,432.84,32.65,3898.8,1.8,0,0,0,30,China,Dry,6,2022,0.812,0.415,0,yhv,simulated
27.25,15.95,6.73,4.96,0.075,498.04,128.41,4058.34,18.09,1,0,1,144,Vietnam,Wet,4,2021,0.305,1.0,1,yhv,simulated
28.06,21.17,6.63,8.27,0.984,453.13,166.25,1112.15,10.85,1,1,0,88,Thailand,Wet,12,2022,0.312,1.0,1,yhv,simulated
25.98,25.42,6.83,4.85,3.877,322.69,120.96,3230.21,4.67,0,0,0,36,Malaysia,Dry,6,2023,0.617,0.66,0,yhv,simulated
27.93,17.69,7.2,4.7,1.141,365.85,140.2,1503.27,21.22,1,1,0,137,Philippines,Wet,3,2021,0.353,1.0,1,yhv,simulated
30.77,13.3,7.49,4.8,1.825,184.66,196.51,4249.69,14.4,1,1,0,169,Philippines,Dry,11,2019,0.378,1.0,1,yhv,simulated
28.12,33.86,7.44,7.83,1.162,76.01,36.15,1435.64,26.52,0,1,0,107,Vietnam,Wet,4,2023,0.211,0.59,1,yhv,simulated
27.35,34.51,7.05,8.91,1.039,99.43,45.87,108.36,9.09,0,0,0,34,Indonesia,Dry,10,2021,0.227,0.49,1,yhv,simulated
21.09,12.44,8.15,6.8,4.035,275.59,195.05,206.3,13.0,1,1,0,141,Vietnam,Wet,12,2023,0.548,1.0,1,yhv,simulated
30.24,2.74,8.9,5.11,0.113,361.25,91.5,950.73,17.4,0,1,0,70,Vietnam,Dry,3,2021,0.409,0.67,0,yhv,simulated
28.2,26.09,6.53,7.41,1.915,176.99,42.03,2929.44,0.51,0,0,0,104,Vietnam,Wet,8,2023,0.461,0.76,1,yhv,simulated
25.64,6.3,8.03,6.05,1.015,284.64,141.43,4297.97,1.34,1,1,0,171,Thailand,Wet,7,2019,0.333,1.0,1,yhv,simulated
31.88,33.84,7.61,2.36,0.51,161.73,100.81,3526.26,4.69,1,0,0,71,Malaysia,Dry,12,2022,0.33,1.0,1,yhv,simulated
23.27,16.17,8.67,2.36,3.13,159.37,143.06,3537.56,7.92,0,0,1,64,China,Dry,3,2023,0.783,1.0,1,yhv,simulated
32.62,33.06,6.5,2.83,3.255,154.1,10.02,826.04,24.88,0,0,1,136,Malaysia,Dry,8,2022,0.739,0.715,0,yhv,simulated
34.27,22.34,7.88,8.84,3.623,170.95,114.32,3686.21,26.11,0,0,0,144,Philippines,Wet,11,2023,0.435,1.0,1,yhv,simulated
34.06,21.99,8.82,5.5,4.643,347.97,192.27,1279.63,9.69,0,0,0,163,Vietnam,Dry,9,2023,0.703,0.985,1,yhv,simulated
26.89,3.42,8.66,7.59,0.267,133.0,79.34,3945.73,8.19,1,0,0,116,India,Dry,8,2020,0.303,0.77,0,yhv,simulated
28.29,33.6,7.16,8.09,2.128,369.68,153.54,1602.75,7.37,0,0,1,141,Vietnam,Wet,6,2020,0.357,1.0,1,yhv,simulated
34.1,9.09,7.76,9.18,1.431,55.41,71.38,2547.6,2.18,0,1,0,162,India,Wet,3,2018,0.23,0.465,0,yhv,simulated
31.81,22.06,8.17,6.07,0.035,102.79,58.0,2280.77,17.16,1,0,1,59,Indonesia,Dry,12,2018,0.247,1.0,1,yhv,simulated
27.9,1.92,7.39,2.55,0.707,315.94,19.85,441.28,22.88,0,1,1,51,China,Dry,10,2018,0.345,0.405,0,yhv,simulated
31.79,5.44,6.81,3.2,0.148,184.76,12.98,1177.96,25.61,1,0,0,50,China,Dry,9,2019,0.358,0.875,0,yhv,simulated
25.4,17.72,8.3,8.13,2.975,384.55,91.59,1771.74,11.18,0,1,1,96,China,Dry,5,2023,0.526,0.81,1,yhv,simulated
24.07,8.78,8.49,2.72,1.784,236.07,182.71,1528.58,5.34,1,1,0,92,Vietnam,Wet,3,2019,0.606,1.0,1,yhv,simulated
26.81,23.66,8.36,9.72,2.751,150.49,61.82,3115.56,7.83,0,1,1,62,India,Dry,10,2022,0.458,0.71,1,yhv,simulated
23.83,17.62,6.4,3.79,4.495,76.14,112.19,4666.77,7.61,1,0,1,160,Thailand,Wet,3,2020,0.724,1.0,1,yhv,simulated
29.05,20.05,6.45,3.42,3.079,196.08,157.76,1355.65,7.8,1,0,0,103,Thailand,Wet,9,2020,0.728,1.0,1,yhv,simulated
28.94,14.55,7.36,6.84,0.43,423.15,199.31,1253.89,8.27,0,0,1,38,China,Wet,3,2023,0.176,1.0,1,yhv,simulated
33.07,13.45,6.36,5.57,4.024,37.1,81.71,1198.45,23.25,1,0,1,66,Vietnam,Wet,7,2019,0.671,1.0,1,yhv,simulated
30.84,27.6,6.59,8.71,2.565,161.13,89.99,2437.23,15.02,0,1,0,31,Thailand,Dry,10,2020,0.48,0.46,1,yhv,simulated
27.65,17.84,6.09,6.92,2.067,302.29,117.35,796.53,21.52,0,1,0,112,China,Dry,8,2020,0.567,1.0,1,yhv,simulated
23.5,12.09,8.62,5.15,3.649,402.52,15.3,467.0,2.05,0,0,0,80,Indonesia,Wet,2,2023,0.682,0.71,1,yhv,simulated
33.05,29.0,6.34,9.96,0.003,13.39,105.9,611.49,26.19,1,0,0,154,Thailand,Dry,8,2019,0.195,0.995,1,yhv,simulated
31.63,26.27,8.78,3.53,2.195,171.06,41.03,565.58,26.02,0,0,0,172,Philippines,Dry,11,2018,0.673,0.665,1,yhv,simulated
21.46,17.01,8.53,4.52,3.018,260.98,45.28,4989.41,19.66,0,0,0,163,China,Dry,3,2020,0.688,0.51,0,yhv,simulated
25.66,10.04,6.8,6.03,2.249,245.99,116.68,3059.74,5.44,0,1,0,60,China,Wet,8,2023,0.499,0.76,1,yhv,simulated
33.15,10.63,6.44,5.52,4.43,34.48,81.2,919.95,4.88,0,1,0,31,China,Dry,10,2021,0.659,0.335,0,yhv,simulated
29.76,28.7,8.85,3.77,4.811,125.62,93.75,2084.66,18.74,0,0,1,77,Vietnam,Wet,12,2023,0.766,1.0,1,yhv,simulated
26.2,24.63,7.59,3.14,0.079,488.69,125.49,933.99,20.38,1,0,1,39,Indonesia,Dry,7,2022,0.252,1.0,1,yhv,simulated
33.98,17.93,6.7,2.31,4.056,271.7,71.2,2327.31,17.46,1,0,1,134,Vietnam,Wet,7,2022,0.723,1.0,1,yhv,simulated
28.24,0.8,8.93,5.82,2.434,477.49,68.27,1857.04,4.39,0,0,0,32,Vietnam,Wet,2,2022,0.648,0.76,1,yhv,simulated
32.12,10.56,7.82,2.93,2.562,284.21,17.13,2500.72,29.61,0,1,0,80,Indonesia,Wet,11,2021,0.574,0.695,1,yhv,simulated
21.1,16.02,8.54,5.51,0.026,480.89,29.08,4420.93,21.12,0,1,1,107,Malaysia,Wet,11,2020,0.326,0.52,1,yhv,simulated
23.72,17.7,6.89,6.72,1.845,168.64,97.94,2717.99,6.08,0,0,0,107,Malaysia,Wet,12,2018,0.416,1.0,1,yhv,simulated
25.43,34.65,8.38,9.33,3.83,356.37,36.64,4099.72,26.13,1,0,0,78,Thailand,Wet,3,2020,0.502,0.86,1,yhv,simulated
27.45,13.02,8.62,6.05,1.005,161.62,130.59,3155.43,20.56,1,0,0,106,Indonesia,Wet,8,2023,0.43,1.0,1,yhv,simulated
33.88,3.41,7.42,6.85,2.143,362.73,180.9,1045.05,1.31,0,0,1,147,China,Wet,1,2022,0.356,0.965,1,yhv,simulated
21.77,22.29,8.99,6.47,4.524,398.83,76.21,175.84,21.6,0,0,1,119,China,Dry,3,2019,0.699,0.56,0,yhv,simulated
30.99,1.14,7.94,9.68,2.106,420.21,62.33,1645.41,27.33,0,1,1,47,Malaysia,Dry,8,2018,0.318,0.44,0,yhv,simulated
20.87,3.69,8.27,5.73,0.287,25.48,181.16,165.04,16.74,1,1,0,116,Malaysia,Wet,9,2018,0.303,0.97,1,yhv,simulated
23.98,34.12,8.96,5.79,4.842,196.41,102.75,4461.9,11.56,0,1,0,103,Malaysia,Dry,9,2021,0.717,0.56,1,yhv,simulated
20.76,8.2,6.78,6.78,1.305,89.89,118.01,4228.56,12.8,0,0,1,108,China,Wet,9,2019,0.372,0.91,1,yhv,simulated
33.1,21.32,7.86,5.25,2.115,420.72,134.78,2853.21,12.83,0,0,1,98,Malaysia,Wet,2,2023,0.453,1.0,1,yhv,simulated
33.96,1.23,6.41,3.02,0.301,199.34,110.91,4974.65,3.26,0,1,1,170,Indonesia,Wet,8,2019,0.448,0.9,1,yhv,simulated
30.03,28.83,7.61,2.82,0.973,109.58,56.76,4271.62,20.29,0,0,0,37,China,Dry,1,2019,0.366,0.455,0,yhv,simulated
24.61,14.04,7.56,5.07,3.578,266.95,43.51,3086.01,15.37,0,0,1,177,Vietnam,Wet,10,2021,0.508,0.69,1,yhv,simulated
20.49,30.12,6.66,9.68,3.347,400.74,138.06,4488.53,6.99,1,0,1,66,Philippines,Wet,12,2022,0.484,1.0,1,yhv,simulated
33.52,17.43,6.36,7.13,3.255,58.54,143.56,4109.76,7.53,1,0,0,147,Thailand,Wet,12,2020,0.619,1.0,1,yhv,simulated
23.65,15.46,8.13,6.18,3.074,197.65,82.83,1890.65,27.61,1,1,0,86,Vietnam,Dry,2,2023,0.566,0.76,1,yhv,simulated
20.03,9.87,6.68,6.59,2.005,166.17,61.74,164.36,28.49,1,1,0,47,China,Wet,7,2022,0.473,0.76,1,yhv,simulated
31.2,19.43,7.03,8.78,2.133,93.91,128.45,628.66,28.29,1,1,1,117,Malaysia,Wet,7,2023,0.356,1.0,1,yhv,simulated
30.13,12.87,7.78,2.32,0.449,277.45,87.9,952.06,25.73,0,1,0,51,India,Wet,5,2021,0.353,0.755,1,yhv,simulated
25.04,22.2,8.78,8.2,2.632,1.62,50.77,1216.09,9.54,1,0,1,90,Indonesia,Dry,12,2020,0.566,0.91,1,yhv,simulated
24.84,34.2,6.55,5.71,1.366,317.08,28.4,4017.5,3.28,0,0,1,132,Indonesia,Dry,4,2018,0.453,0.36,0,yhv,simulated
30.04,34.08,6.74,2.98,1.833,258.39,130.11,677.91,9.51,0,1,1,99,Indonesia,Dry,7,2021,0.564,0.965,0,yhv,simulated
29.2,26.51,8.57,6.01,2.477,273.06,100.52,262.0,10.0,0,1,0,81,Thailand,Wet,10,2020,0.587,1.0,1,yhv,simulated
28.57,16.5,8.85,2.08,3.167,475.4,118.22,4785.68,26.98,0,1,1,84,China,Dry,7,2020,0.822,1.0,1,yhv,simulated
31.05,31.9,6.63,6.56,4.434,153.81,151.31,817.04,10.63,1,1,1,157,Indonesia,Wet,9,2023,0.593,1.0,1,yhv,simulated
32.51,9.9,7.98,6.86,0.967,258.19,37.65,3814.07,28.69,1,1,1,167,Philippines,Dry,5,2020,0.292,0.65,1,yhv,simulated
21.92,16.12,8.69,3.76,1.435,4.52,61.64,1917.69,26.29,1,1,0,43,Indonesia,Dry,8,2023,0.566,0.865,1,yhv,simulated
27.13,17.29,6.67,4.76,1.881,277.83,99.56,117.66,17.53,1,1,1,115,India,Dry,9,2023,0.522,1.0,1,yhv,simulated
24.56,13.97,8.22,2.17,3.172,320.78,111.62,3827.03,7.7,0,0,1,168,Vietnam,Dry,3,2023,0.714,1.0,1,yhv,simulated
